run_id,provider,example_id,locale,copies,earlier_prediction,later_prediction,earlier_confidence,later_confidence,predictions_agree,earlier_request_id,later_request_id,earlier_latency_ms,later_latency_ms,raw_rows,selected_raw_row
4d19c7f66228,jev,14118,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04adfa075faaa504d23aaaf7b84,req_01a0d09cde12778bb2d003db7d729a60,230.67141600040486,289.95533299894305,2211;6411,6411
4d19c7f66228,jev,14126,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04adee176399498557756ae4511,req_01a0d09cde117af797ad3bc8e20f4d9c,403.5937080006988,248.20829199597938,2203;6403,6403
4d19c7f66228,jev,14306,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae6347ccba2daf8da37f682d0,req_01a0d09ce2c77c729c5ee6f0cdc49c76,128.37924999985262,231.07599999639206,2293;6493,6493
4d19c7f66228,jev,14339,en-US,2,qa_factoid,qa_factoid,0.99,0.98,True,req_01a0d04ae1e1710b824034893d57d34b,req_01a0d09cdfa5777f8826e5c2020e15fd,342.5758749981469,169.7513750041253,2236;6436,6436
4d19c7f66228,jev,14356,en-US,2,general_quirky,general_quirky,0.96,0.96,True,req_01a0d04ae25d711ba5f7b30b59ef464e,req_01a0d09ce02c7190bcc395d0580b96ac,247.83525000020745,204.10749999427935,2244;6444,6444
4d19c7f66228,jev,1440,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae60b7a4a90b90efee4d82cc0,req_01a0d09ce2bb76ef868c8f2197a4bef5,142.60795800146298,245.706165995216,2291;6491,6491
4d19c7f66228,jev,14509,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae4ed70aa8506f44dff42a132,req_01a0d09ce1df78a7b5613accb1960d5d,128.90416699883644,156.25104200444184,2277;6477,6477
4d19c7f66228,jev,14597,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae4f77bc59be10001def16f64,req_01a0d09ce1e77e73ba74200e34aea975,224.85083300125552,212.77033299702452,2278;6478,6478
4d19c7f66228,jev,14683,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04ae21979ba88445c15836169e3,req_01a0d09ce00d7b5caaef3d681e3075d8,231.5297500026645,190.69524999940768,2241;6441,6441
4d19c7f66228,jev,14787,en-US,2,calendar_query,calendar_query,0.52,0.5,True,req_01a0d04ae5c07b3a9a678fa9ba43f5e9,req_01a0d09ce26177ae9da7074453e20152,125.76158400042914,142.7232499991078,2288;6488,6488
4d19c7f66228,jev,14891,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04ae4bf78b0bd2b6e7918e1075b,req_01a0d09ce1c37a05a4d31d7d5b2981dc,223.62291699755588,120.69995800266042,2275;6475,6475
4d19c7f66228,jev,14958,en-US,2,qa_factoid,qa_factoid,0.73,0.65,True,req_01a0d04ae1cc7571979acef7d0bdda24,req_01a0d09cdfef78d5ae1b0f34353c9529,145.48408299742732,138.61033400462475,2239;6439,6439
4d19c7f66228,jev,14994,en-US,2,qa_factoid,qa_factoid,0.9400000000000001,0.94,True,req_01a0d04ae0cf758591332f87d83da2b8,req_01a0d09cdf73796d98c702b22d7d7efb,239.89254199841525,140.51445800578222,2229;6429,6429
4d19c7f66228,jev,15055,en-US,2,qa_factoid,qa_factoid,0.99,1.0,True,req_01a0d04ae26e71d3b677beddb3b5799b,req_01a0d09ce04e76bfb6413bbe7df9bd23,225.20299999814597,150.52750000177184,2246;6446,6446
4d19c7f66228,jev,15094,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae64a78b5ac7e127f4f0dbb7c,req_01a0d09ce2ed7fa086e4a43224be6a88,223.68958399965777,226.21179199632024,2297;6497,6497
4d19c7f66228,jev,1547,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae3987bf4afe0204a0f1999b4,req_01a0d09ce0f17f16a0bcff2d02014c5e,263.7942920009664,206.9428329996299,2260;6460,6460
4d19c7f66228,jev,1549,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae4c97b8088aa241d7edf96d7,req_01a0d09ce19d71d6b4309ebe302a2499,196.2696659975336,115.8696249985951,2274;6474,6474
4d19c7f66228,jev,1722,en-US,2,weather_query,weather_query,0.98,0.98,True,req_01a0d04adfe074098ef804eaf9fe8480,req_01a0d09cde9a769b836343dd075547ca,258.8303750017076,118.69816700345837,2213;6413,6413
4d19c7f66228,jev,185,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae1a7792ba6c0273756e110a5,req_01a0d09cdfb877f5ad8536450ca28baa,173.46295899915276,141.3666660009767,2235;6435,6435
4d19c7f66228,jev,1866,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae2ab7f78b6a3241521343769,req_01a0d09ce0517dfab40dc235a2355fb5,177.46983299730346,122.13104200054659,2247;6447,6447
4d19c7f66228,jev,1933,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04adffc75eb964428fdb733f45a,req_01a0d09cdec777df809386bde053b4f0,124.59941600172897,196.32470900251064,2218;6418,6418
4d19c7f66228,jev,1995,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae2de74ca8db5c00ca9a6ba62,req_01a0d09ce05b794a93850cfd1836594a,232.70970799785573,147.92095799930394,2249;6449,6449
4d19c7f66228,jev,2108,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae4f5764ab59115843fa4ccb5,req_01a0d09ce1c17f288a391ad01d5ea26b,205.29104199886206,155.98266600136412,2276;6476,6476
4d19c7f66228,jev,2178,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aded3714b98dc350d2316b426,req_01a0d09cde1777f9b2495069ace1e7d0,363.8699160001124,227.08108299411833,2209;6409,6409
4d19c7f66228,jev,2408,en-US,2,play_music,play_music,0.93,0.93,True,req_01a0d04ade817c26b3d1abfa9c439996,req_01a0d09cde117cd792fbf1e76da7ac1a,355.41983299845015,236.35133299831068,2201;6401,6401
4d19c7f66228,jev,2704,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae36f7edb8c052188a99329b7,req_01a0d09ce0e779a58551ae581de3b1c6,135.57516600121744,110.3709169983631,2258;6458,6458
4d19c7f66228,jev,3096,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aded079e7a6465edd7b4ce982,req_01a0d09cde11770e9db591ffb0bcc031,446.48366699766484,276.4768749984796,2207;6407,6407
4d19c7f66228,jev,3400,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae23479c6bab893114b8bb784,req_01a0d09ce0077d52a8ea4f108dc877d9,167.2943750018021,129.3277090007905,2242;6442,6442
4d19c7f66228,jev,3408,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae1be7e078b3911e6a0ce2010,req_01a0d09cdfba7c34846f78985af5db3b,231.99191599996993,171.47258300246904,2237;6437,6437
4d19c7f66228,jev,3434,en-US,2,play_music,play_music,0.75,0.75,True,req_01a0d04ae54b7eb2a9f700eb20aa9913,req_01a0d09ce21f7e5b93582c565ba1d450,156.94349999830592,232.6688329994795,2282;6482,6482
4d19c7f66228,jev,3447,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae65972b08f56e051c5f3895c,req_01a0d09ce2f77e25b7aed1c8a668e8ed,323.1441669995547,304.39574999763863,2298;6498,6498
4d19c7f66228,jev,3539,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae63679b1a2773e09a20f8a61,req_01a0d09ce2fc717ba086f93a9706c853,283.5796670005948,198.06987499759998,2294;6494,6494
4d19c7f66228,jev,3911,en-US,2,play_music,play_music,0.9,0.9,True,req_01a0d04ae4177ee19c4a5a0fe378f620,req_01a0d09ce15f74a19b88e27e72fb3b44,165.63249999671825,105.49766699841712,2267;6467,6467
4d19c7f66228,jev,397,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ade757acbbce0ed0c980c9c1e,req_01a0d09cde2f7190b977ae5359ee4e54,305.51570799798355,337.4333329993533,2202;6402,6402
4d19c7f66228,jev,4040,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae0a6792aaaa94eea5abae28f,req_01a0d09cdf197fbfae0020dec0863572,248.14316599804442,116.09862499608425,2225;6425,6425
4d19c7f66228,jev,407,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae09a7b3c84358f42b42ab5cd,req_01a0d09cdf0d7015a066dc69e9be8513,239.39891600093688,138.23412499914411,2223;6423,6423
4d19c7f66228,jev,4232,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae5877c0e94d4d52d775ff8cb,req_01a0d09ce2577e0a840c2807cc4b441b,175.37012500179117,210.87287500267848,2285;6485,6485
4d19c7f66228,jev,4313,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae2457f2a86d245e4180c52fd,req_01a0d09ce0457ab58d3c00cae5aad69a,176.99187499965774,156.90183300466742,2243;6443,6443
4d19c7f66228,jev,4376,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae0327a9fb82336066c029620,req_01a0d09cdedc74b4b5b72d34b86b39ca,180.84900000030757,208.60945799358888,2219;6419,6419
4d19c7f66228,jev,4383,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae174754ebef5a50599f5ea9b,req_01a0d09cdf95792ca7d7d06426211f68,139.08220900339074,235.5511670029955,2231;6431,6431
4d19c7f66228,jev,4436,en-US,2,general_quirky,general_quirky,0.52,0.52,True,req_01a0d04aded879989672b5f63defa4f9,req_01a0d09cde087f0fbfb2638452875ee1,418.2098750025034,274.920416995883,2206;6406,6406
4d19c7f66228,jev,4482,en-US,2,weather_query,weather_query,0.99,0.99,True,req_01a0d04ae48d75fd817013609cf7229b,req_01a0d09ce18b793996b3404164d5dfd9,132.42212499972084,124.78275000466965,2272;6472,6472
4d19c7f66228,jev,4587,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae0327eb797dc251029f8feed,req_01a0d09cdecf763ba9c2adc76fe7bf80,258.49220899908687,162.7546249947045,2220;6420,6420
4d19c7f66228,jev,473,en-US,2,play_music,play_music,0.66,0.62,True,req_01a0d04adfd476c096adcd3378a19ebb,req_01a0d09cdeb87cfb8677954ffb382da9,201.45279200005461,129.7794169950066,2217;6417,6417
4d19c7f66228,jev,491,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04adfd477edbab0c2c8986e0d67,req_01a0d09cdea979e4b3f028f202b15433,226.03520899792784,141.00537500053179,2216;6416,6416
4d19c7f66228,jev,4917,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04adece742db9ef1c341ec24068,req_01a0d09cde29753dacd18f1e1d661a23,412.3648340028012,233.95820899895625,2205;6405,6405
4d19c7f66228,jev,5278,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae32f7144a844bba43e6f6e93,req_01a0d09ce0907f619ab475b768231088,228.8120830016851,121.2448329970357,2253;6453,6453
4d19c7f66228,jev,5318,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae5a67ee38a2bee621077251e,req_01a0d09ce25d7bffae136cdd1083b72c,98.33945900027175,164.2627920009545,2287;6487,6487
4d19c7f66228,jev,5414,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04adeda7526a245fb7cdaaf0755,req_01a0d09cde107c8dbcfad7030adb07c6,415.24191699863877,202.236791003088,2204;6404,6404
4d19c7f66228,jev,5465,en-US,2,weather_query,weather_query,0.66,0.67,True,req_01a0d04ae19b74298a800e88d33bd0b2,req_01a0d09cdf917130ba7e9866b0c19d05,171.70341599921812,117.08862500381656,2234;6434,6434
4d19c7f66228,jev,5658,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae4a17b74a531cf5521de0926,req_01a0d09ce18c70749c763425657ebed3,171.6870829986874,124.00937500206055,2273;6473,6473
4d19c7f66228,jev,5721,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae3b372e28ff78cc9ef712cf2,req_01a0d09ce10775a9902d318fb948f432,201.43470900075044,104.27974999765866,2262;6462,6462
4d19c7f66228,jev,6267,en-US,2,qa_factoid,qa_factoid,0.53,0.65,True,req_01a0d04ae2607b78a3b438e4c249e84e,req_01a0d09ce05175d8b1dd705e9d0ffae7,201.17291700080386,158.27945800265297,2245;6445,6445
4d19c7f66228,jev,6289,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae2087760bd5048166f04d223,req_01a0d09ce0017d9391450fda1708edf7,332.9160419998516,122.4462090031011,2240;6440,6440
4d19c7f66228,jev,6295,en-US,2,general_quirky,general_quirky,0.99,0.99,True,req_01a0d04ae3027f9580ce3afe83b74586,req_01a0d09ce0737359988630b78d19573c,170.3341669999645,124.66466699697776,2251;6451,6451
4d19c7f66228,jev,6353,en-US,2,general_quirky,general_quirky,0.83,0.86,True,req_01a0d04ae5767ecea442e1a5f134fd23,req_01a0d09ce2257cb7a20d8f3ff3bbe94a,207.10729100028402,175.3070420018048,2284;6484,6484
4d19c7f66228,jev,6385,en-US,2,qa_factoid,qa_factoid,0.86,0.83,True,req_01a0d04ae2ef7280a0ac007b32a83100,req_01a0d09ce084789396db2772d5be9135,127.02912500026287,155.07941599935293,2250;6450,6450
4d19c7f66228,jev,6405,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04ae3f970698c6bedcf319f4a25,req_01a0d09ce13c7b9aab49d612c830ce3a,194.98237500010873,218.6927500006277,2265;6465,6465
4d19c7f66228,jev,6424,en-US,2,general_quirky,general_quirky,1.0,1.0,True,req_01a0d04ae5427f3ab3529938104e0f6f,req_01a0d09ce2037d42a3a3f11814078126,128.20450000072015,85.83866599656176,2281;6481,6481
4d19c7f66228,jev,6438,en-US,2,general_quirky,general_quirky,0.95,0.91,True,req_01a0d04ae56b7824855cf81b8cd160a7,req_01a0d09ce21977598975fa335cfed87a,235.68945900115068,134.65770799666643,2283;6483,6483
4d19c7f66228,jev,6485,en-US,2,general_quirky,general_quirky,0.93,0.93,True,req_01a0d04ae37f7077a70af076463d2890,req_01a0d09ce0f178e2abf6f736e676c7c0,155.56495800046832,154.40625000337604,2259;6459,6459
4d19c7f66228,jev,6495,en-US,2,general_quirky,general_quirky,0.74,0.72,True,req_01a0d04ae2c979c09590ab9e2fa6c0ba,req_01a0d09ce05c7df1abc3489294b6b400,211.9889579989831,175.9784160021809,2248;6448,6448
4d19c7f66228,jev,6720,en-US,2,qa_factoid,qa_factoid,0.77,0.72,True,req_01a0d04ae1367b3283c0bedd85f3ccff,req_01a0d09cdf7070079211ae099488ff4d,225.67283399985172,150.29612500075018,2230;6430,6430
4d19c7f66228,jev,6737,en-US,2,calendar_set,calendar_set,0.93,0.94,True,req_01a0d04adfd87404984b893443e6bf1e,req_01a0d09cdeaa7095b2ccdbc014a21d99,200.80966599925887,118.06954100029543,2215;6415,6415
4d19c7f66228,jev,7044,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae17a72b5a5daccc3560b3cde,req_01a0d09cdf9f7934819ee8348103a35a,237.42312499962281,171.50787499849685,2232;6432,6432
4d19c7f66228,jev,7073,en-US,2,calendar_query,calendar_query,0.82,0.82,True,req_01a0d04ae5187310b75fa0af48890b2f,req_01a0d09ce21070d8aab111440f7bdc9e,435.2690830019128,215.6587089993991,2279;6479,6479
4d19c7f66228,jev,7152,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae3547c7c8cf4117f29585726,req_01a0d09ce0cb7c6bb46c750dca4586f9,171.54791700158967,145.94041699456284,2256;6456,6456
4d19c7f66228,jev,7170,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae68b7ee89b2aa82b4fa2dc32,req_01a0d09ce2f9707d9d16db001e6fc968,133.20845799898962,149.5084170019254,2299;6499,6499
4d19c7f66228,jev,7697,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae0737a89b8b123ac604d37ff,req_01a0d09cdedc7e72920a3dc1feab7f5a,259.43495799947414,155.72762500232784,2221;6421,6421
4d19c7f66228,jev,779,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae34979978efc7765632b1cb2,req_01a0d09ce0cc702b9ce2870137e459b7,238.77883400200517,184.07041700265836,2254;6454,6454
4d19c7f66228,jev,782,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae46670c78ca1469e2ea6a030,req_01a0d09ce17d761e965ca613ea9d6bd1,147.48304200111306,95.5051250057295,2270;6470,6470
4d19c7f66228,jev,8035,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae63c741281ef7e12aa57fe0e,req_01a0d09ce2e97deaa9a90c887e46563b,150.19104200109723,272.65287499903934,2295;6495,6495
4d19c7f66228,jev,8079,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae358783e9ec376433c714bab,req_01a0d09ce0e87234b5f4d533ef715b73,269.41987500322284,121.98820900084684,2257;6457,6457
4d19c7f66228,jev,8245,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04adfa5776c81f5186ff85c7352,req_01a0d09cde867f9abe23abcde968ea6c,296.52962500040303,243.20445799821755,2212;6412,6412
4d19c7f66228,jev,8289,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae3ab72c3adf52532c2dd126e,req_01a0d09ce0fc7bb3b74209ee4b4d5417,138.6931659981201,141.50225000048522,2261;6461,6461
4d19c7f66228,jev,8387,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae09a7206b9a0c66323d4d04e,req_01a0d09cdf1071179dc0f0c6f65eee7b,309.0358329973242,165.16608300298685,2224;6424,6424
4d19c7f66228,jev,8541,en-US,2,calendar_set,calendar_set,0.75,0.72,True,req_01a0d04ae41d72858a583bae8b1f9175,req_01a0d09ce1537fd79e36840676d3afc5,223.71416700116242,398.0604590033181,2266;6466,6466
4d19c7f66228,jev,8694,en-US,2,qa_factoid,qa_factoid,0.45,0.43,True,req_01a0d04ae184769385984d315acfe93b,req_01a0d09cdf8e7b1bb715991fc7d2a179,170.2460839987907,204.11299999977928,2233;6433,6433
4d19c7f66228,jev,8730,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04adfcb70bbb26f28d078824148,req_01a0d09cdeab7c6f935f4bd017bbc3f9,208.319917001063,202.61887499509612,2214;6414,6414
4d19c7f66228,jev,8967,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae07e708299a701e0dc8ace7d,req_01a0d09cdee5745588a97a18c363652f,302.0494160009548,358.3622500009369,2222;6422,6422
4d19c7f66228,jev,8977,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae30f7854b2dcefb8b80e591e,req_01a0d09ce09a773387fe2ad569028582,113.07916700025089,283.8602499978151,2252;6452,6452
4d19c7f66228,jev,9043,en-US,2,calendar_query,calendar_query,1.0,1.0,True,req_01a0d04ae633724eb4641b67d8cf11b5,req_01a0d09ce2c87487999ca05343a9e71f,208.75483399868244,140.77254199946765,2292;6492,6492
4d19c7f66228,jev,9153,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae3fc7182aa86adfbd1e91b08,req_01a0d09ce10c7310983e8ef20a2d3c64,227.53087499950198,107.70724999747472,2264;6464,6464
4d19c7f66228,jev,9738,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae3c1749ba0ac44fdad45dd5b,req_01a0d09ce10c73d7a37ad7caec27e444,206.98437499959255,312.576459000411,2263;6463,6463
c403eef085be,jev,12987,en-US,2,general_quirky,general_quirky,0.77,0.78,True,req_01a0d04af87c79a7af81999d24ddffdd,req_01a0d09d6c6a753b8571ee524c3a524f,257.8198749979492,152.258250003797,2480;6880,6880
c403eef085be,jev,13067,en-US,2,lists_createoradd,lists_createoradd,0.47000000000000003,0.5,True,req_01a0d04af19878db87cadd81208389cf,req_01a0d09d680e7c45a4f4961b70366e1e,211.56562499891152,378.59541699435795,2400;6800,6800
c403eef085be,jev,13150,en-US,2,cooking_recipe,cooking_recipe,0.73,0.74,True,req_01a0d04af960779b9c7df5e94a098aad,req_01a0d09d6d1c79509276f80d41778dd6,320.18670800243854,184.16533300478477,2490;6890,6890
c403eef085be,jev,13175,en-US,2,qa_factoid,qa_factoid,0.7,0.67,True,req_01a0d04af35e77859758acd4e4a4f933,req_01a0d09d695873f6b37a157b9e0d694b,300.6695830008539,169.44837500341237,2427;6827,6827
c403eef085be,jev,13297,en-US,2,qa_definition,qa_definition,0.77,0.84,True,req_01a0d04af79d7c64b93f8f2858c895ea,req_01a0d09d6bc57345b9a5d44b652b52c6,223.02841700002318,164.5506659988314,2471;6871,6871
c403eef085be,jev,13363,en-US,2,qa_factoid,general_quirky,0.49,0.53,False,req_01a0d04af9377fddbbbde691d75a0d80,req_01a0d09d6cf97597a2b4fed95253ce6b,146.37025000047288,200.29337499727262,2486;6886,6886
c403eef085be,jev,13451,en-US,2,general_quirky,general_quirky,0.92,0.93,True,req_01a0d04af22e72c2a05966aab27862d5,req_01a0d09d680f79e7a593a120e6bab433,213.73104200029047,246.61404200014658,2410;6810,6810
c403eef085be,jev,13491,en-US,2,qa_factoid,qa_factoid,0.73,0.74,True,req_01a0d04af95c7b53837ee4ba077edd4b,req_01a0d09d6d067859ae6dacdeb6076bf9,136.06441699812422,166.77362499467563,2489;6889,6889
c403eef085be,jev,13616,en-US,2,qa_factoid,qa_factoid,0.58,0.54,True,req_01a0d04af47f7f0bb06072a9275ef092,req_01a0d09d69e676fe9681b7d76454ee24,286.3785419976921,120.40970900125103,2438;6838,6838
c403eef085be,jev,13681,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af36879bdb004a99b59b7e2fc,req_01a0d09d695d79828f56ae9a5c64fcb4,206.15012499911245,204.57970799907343,2428;6828,6828
c403eef085be,jev,13693,en-US,2,qa_factoid,qa_factoid,0.98,0.97,True,req_01a0d04af76174e8ab67660e659bb569,req_01a0d09d6bbd7d55922b14421cbfbf9f,220.25420800127904,236.3750419972348,2468;6868,6868
c403eef085be,jev,13854,en-US,2,qa_factoid,qa_factoid,0.96,0.95,True,req_01a0d04af3487f71ba48d85452533746,req_01a0d09d6926732aa9625cb612810258,207.65479100009543,198.00116599799367,2426;6826,6826
c403eef085be,jev,1401,en-US,2,general_quirky,general_quirky,0.84,0.81,True,req_01a0d04af77a7dceae8ba0212ca2b285,req_01a0d09d6bbd71289ca3a6d62805fd21,256.1444999992091,204.07720899675041,2469;6869,6869
c403eef085be,jev,14011,en-US,2,qa_factoid,qa_factoid,0.97,0.98,True,req_01a0d04af9d97c289398abee361b9610,req_01a0d09d6d837e7daa23ccb43ae837ef,118.1696669991652,161.94283299410017,2496;6896,6896
c403eef085be,jev,14015,en-US,2,qa_factoid,qa_factoid,0.99,0.98,True,req_01a0d04af5f67676b549defb4bad793a,req_01a0d09d6af57c18a9a4fa740a476b0b,293.4397499993793,193.30870799603872,2455;6855,6855
c403eef085be,jev,14083,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af1b370c29f16b1328cff272f,req_01a0d09d680f715cabc746006f4f3f63,233.68508299972746,294.3605829932494,2408;6808,6808
c403eef085be,jev,14118,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04af22d7ad3870c57d738f6989b,req_01a0d09d680d7fc49445a268216ae993,168.6375000026601,291.23545800393913,2411;6811,6811
c403eef085be,jev,14126,en-US,2,qa_factoid,qa_factoid,0.98,0.97,True,req_01a0d04af1b67f4b863064cb8787ecce,req_01a0d09d681379b586490efd585ae412,362.2996249978314,299.0403330040863,2403;6803,6803
c403eef085be,jev,14306,en-US,2,qa_factoid,qa_factoid,0.96,0.97,True,req_01a0d04af9a97baaba7d4fd9a10fce98,req_01a0d09d6d447c4c87d9e06a6c977e85,156.01866700308165,192.71166699763853,2493;6893,6893
c403eef085be,jev,14339,en-US,2,qa_factoid,qa_factoid,0.93,0.96,True,req_01a0d04af43672319d37e51cbdde1fa0,req_01a0d09d69cb77cc8fa8b129c8294240,203.34433400057605,190.73029200080782,2436;6836,6836
c403eef085be,jev,14356,en-US,2,general_quirky,general_quirky,0.93,0.88,True,req_01a0d04af4c77c9dbee7caaa2aa4d845,req_01a0d09d6a377bbeb1ff331815f29d0c,232.96187500091037,217.51258299627807,2444;6844,6844
c403eef085be,jev,1440,en-US,2,play_music,play_music,0.97,0.97,True,req_01a0d04af9637544aa58c4a574b89589,req_01a0d09d6d1a719fac98f133a047d76d,251.91341599929729,183.98175000038464,2491;6891,6891
c403eef085be,jev,14509,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af8507cdf89a99fa149400f3a,req_01a0d09d6c607c2e8257f07f63be7433,274.9907500001427,193.53250000131084,2477;6877,6877
c403eef085be,jev,14597,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af8587ed084d1eb07c0551516,req_01a0d09d6c6b718997b20b17ae5d2e77,258.4883750023437,279.5664579971344,2478;6878,6878
c403eef085be,jev,14683,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04af49b73ad9f690aed5fd0a848,req_01a0d09d6a1374b98e3bb9b5da05fefb,281.1598750013218,247.33862499851966,2441;6841,6841
c403eef085be,jev,14787,en-US,2,calendar_query,qa_factoid,0.5,0.47,False,req_01a0d04af95b751786479ca97236c5f0,req_01a0d09d6d077220b58336c124ae1ed8,174.09274999954505,226.75558300397824,2488;6888,6888
c403eef085be,jev,14891,en-US,2,qa_factoid,qa_factoid,0.99,0.98,True,req_01a0d04af82675e7a0a3669e61d0e121,req_01a0d09d6c1d7a39acefbef0c85b7a65,283.48962500240305,226.36270899965893,2475;6875,6875
c403eef085be,jev,14958,en-US,2,qa_factoid,qa_factoid,0.62,0.5700000000000001,True,req_01a0d04af495707e9f26958421e45be3,req_01a0d09d69e7767eba8cba1e3f93203f,262.71166700098547,276.9131250024657,2439;6839,6839
c403eef085be,jev,14994,en-US,2,qa_factoid,qa_factoid,0.93,0.94,True,req_01a0d04af36d7aa8a51b772bb86554f4,req_01a0d09d696777768159120783165852,293.823040999996,179.44712500320747,2429;6829,6829
c403eef085be,jev,15055,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af50971728f2c3ef9fc3f106f,req_01a0d09d6a3d7c6db4063d7c50ba82bd,242.47525000100723,232.38641700299922,2446;6846,6846
c403eef085be,jev,15094,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af9e77b6b97667b1269d99871,req_01a0d09d6d91772d8a1424967a7f1d52,190.82491700100945,326.16541600145865,2497;6897,6897
c403eef085be,jev,1547,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af67979329d62311cde7ffcc2,req_01a0d09d6b2074d6acf3b94818db853c,267.31433299937635,166.32504199515097,2460;6860,6860
c403eef085be,jev,1549,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af7d77443941fb1d8d0c755de,req_01a0d09d6bec779384ccaa27b78181e3,160.15245800008415,284.0892499953043,2474;6874,6874
c403eef085be,jev,1722,en-US,2,weather_query,weather_query,0.97,0.96,True,req_01a0d04af25679dd976428f43f26c447,req_01a0d09d68937aa4870da3d108e934fd,143.10295899849734,137.29195799533045,2413;6813,6813
c403eef085be,jev,185,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af40e71cdba7327369306ec1f,req_01a0d09d69ca76a0b777f613fd9aa4c1,197.82866699824808,200.29166699532652,2435;6835,6835
